t, 1, 2, 3, 4
 1.1544966e+01, -7.5663955e-02, -2.2928134e-01,  1.7804309e-01, -1.4752208e-01
 1.1735543e+01, -7.5948172e-02, -2.3602674e-01,  1.7838609e-01, -1.4588641e-01
 1.1926072e+01, -7.6123212e-02, -2.4250815e-01,  1.7869129e-01, -1.4437143e-01
 1.2116558e+01, -7.6199723e-02, -2.4870923e-01,  1.7897635e-01, -1.4296130e-01
 1.2307001e+01, -7.6188634e-02, -2.5461709e-01,  1.7925599e-01, -1.4164107e-01
 1.2497405e+01, -7.6100832e-02, -2.6022309e-01,  1.7954201e-01, -1.4039672e-01
 1.2687772e+01, -7.5946912e-02, -2.6552242e-01,  1.7984340e-01, -1.3921524e-01
 1.2878101e+01, -7.5736991e-02, -2.7051381e-01,  1.8016658e-01, -1.3808468e-01
 1.3068390e+01, -7.5480566e-02, -2.7519897e-01,  1.8051560e-01, -1.3699418e-01
 1.3258643e+01, -7.5186404e-02, -2.7958237e-01,  1.8089246e-01, -1.3593405e-01
 1.3448863e+01, -7.4862481e-02, -2.8367067e-01,  1.8129739e-01, -1.3489579e-01
 1.3639051e+01, -7.4515943e-02, -2.8747206e-01,  1.8172917e-01, -1.3387214e-01
 1.3829210e+01, -7.4153087e-02, -2.9099576e-01,  1.8218542e-01, -1.3285712e-01
 1.4019343e+01, -7.3779359e-02, -2.9425158e-01,  1.8266286e-01, -1.3184602e-01
 1.4209452e+01, -7.3399339e-02, -2.9724963e-01,  1.8315758e-01, -1.3083544e-01
 1.4399537e+01, -7.3016784e-02, -2.9999999e-01,  1.8366524e-01, -1.2982320e-01
 1.4589601e+01, -7.2634698e-02, -3.0251256e-01,  1.8418128e-01, -1.2880836e-01
 1.4779643e+01, -7.2255360e-02, -3.0479693e-01,  1.8470108e-01, -1.2779110e-01
 1.4969665e+01, -7.1880381e-02, -3.0686240e-01,  1.8522007e-01, -1.2677264e-01
 1.5159667e+01, -7.1510778e-02, -3.0871797e-01,  1.8573387e-01, -1.2575510e-01
 1.5349648e+01, -7.1147051e-02, -3.1037237e-01,  1.8623834e-01, -1.2474136e-01
 1.5539609e+01, -7.0789257e-02, -3.1183411e-01,  1.8672970e-01, -1.2373491e-01
 1.5729549e+01, -7.0437089e-02, -3.1311170e-01,  1.8720451e-01, -1.2273962e-01
 1.5919466e+01, -7.0089946e-02, -3.1421358e-01,  1.8765974e-01, -1.2175964e-01
 1.6109360e+01, -6.9746996e-02, -3.1514792e-01,  1.8809279e-01, -1.2079916e-01
 1.6299230e+01, -6.9407245e-02, -3.1592306e-01,  1.8850147e-01, -1.1986227e-01
 1.6489074e+01, -6.9069585e-02, -3.1654754e-01,  1.8888403e-01, -1.1895280e-01
 1.6678892e+01, -6.8732851e-02, -3.1703003e-01,  1.8923913e-01, -1.1807425e-01
 1.6868681e+01, -6.8395861e-02, -3.1737946e-01,  1.8956582e-01, -1.1722959e-01
 1.7058441e+01, -6.8057455e-02, -3.1760525e-01,  1.8986355e-01, -1.1642129e-01
 1.7248170e+01, -6.7716508e-02, -3.1771705e-01,  1.9013210e-01, -1.1565122e-01
 1.7437867e+01, -6.7372004e-02, -3.1772463e-01,  1.9037163e-01, -1.1492062e-01
 1.7627528e+01, -6.7023019e-02, -3.1763795e-01,  1.9058256e-01, -1.1423016e-01
 1.7817150e+01, -6.6668748e-02, -3.1746704e-01,  1.9076564e-01, -1.1357991e-01
 1.8006732e+01, -6.6308509e-02, -3.1722188e-01,  1.9092184e-01, -1.1296937e-01
 1.8196273e+01, -6.5941750e-02, -3.1691235e-01,  1.9105241e-01, -1.1239758e-01
 1.8385774e+01, -6.5568055e-02, -3.1654811e-01,  1.9115878e-01, -1.1186312e-01
 1.8575234e+01, -6.5187153e-02, -3.1613853e-01,  1.9124258e-01, -1.1136419e-01
 1.8764652e+01, -6.4798914e-02, -3.1569256e-01,  1.9130557e-01, -1.1089871e-01
 1.8954028e+01, -6.4405246e-02, -3.1521801e-01,  1.9134948e-01, -1.1046429e-01
 1.9143363e+01, -6.4003713e-02, -3.1472353e-01,  1.9137653e-01, -1.1005847e-01
 1.9332657e+01, -6.3594649e-02, -3.1421642e-01,  1.9138874e-01, -1.0967863e-01
 1.9521911e+01, -6.3178579e-02, -3.1370325e-01,  1.9138823e-01, -1.0932211e-01
 1.9711125e+01, -6.2756234e-02, -3.1318989e-01,  1.9137710e-01, -1.0898621e-01
 1.9900299e+01, -6.2328489e-02, -3.1268147e-01,  1.9135746e-01, -1.0866828e-01
 2.0089435e+01, -6.1896333e-02, -3.1218241e-01,  1.9133137e-01, -1.0836574e-01
 2.0278535e+01, -6.1460833e-02, -3.1169638e-01,  1.9130078e-01, -1.0807615e-01
 2.0467597e+01, -6.1023127e-02, -3.1122637e-01,  1.9126758e-01, -1.0779720e-01
 2.0656625e+01, -6.0584406e-02, -3.1077468e-01,  1.9123348e-01, -1.0752674e-01
 2.0845619e+01, -6.0145913e-02, -3.1034298e-01,  1.9120004e-01, -1.0726285e-01
 2.1034581e+01, -5.9708923e-02, -3.0993235e-01,  1.9116866e-01, -1.0700380e-01
 2.1223511e+01, -5.9274740e-02, -3.0954333e-01,  1.9114049e-01, -1.0674812e-01
 2.1412412e+01, -5.8844675e-02, -3.0917598e-01,  1.9111653e-01, -1.0649456e-01
 2.1601285e+01, -5.8420030e-02, -3.0882992e-01,  1.9109753e-01, -1.0624212e-01
 2.1790130e+01, -5.8002082e-02, -3.0850443e-01,  1.9108405e-01, -1.0599005e-01
 2.1978950e+01, -5.7592065e-02, -3.0819846e-01,  1.9107644e-01, -1.0573786e-01
 2.2167746e+01, -5.7191151e-02, -3.0791069e-01,  1.9107488e-01, -1.0548527e-01
 2.2356519e+01, -5.6800435e-02, -3.0763964e-01,  1.9107934e-01, -1.0523224e-01
 2.2545270e+01, -5.6420920e-02, -3.0738367e-01,  1.9108966e-01, -1.0497894e-01
 2.2734001e+01, -5.6053506e-02, -3.0714103e-01,  1.9110550e-01, -1.0472574e-01
 2.2922712e+01, -5.5698978e-02, -3.0690997e-01,  1.9112642e-01, -1.0447317e-01
 2.3111405e+01, -5.5357996e-02, -3.0668871e-01,  1.9115186e-01, -1.0422189e-01
 2.3300080e+01, -5.5031093e-02, -3.0647552e-01,  1.9118117e-01, -1.0397269e-01
 2.3488738e+01, -5.4718668e-02, -3.0626876e-01,  1.9121363e-01, -1.0372644e-01
 2.3677381e+01, -5.4420985e-02, -3.0606689e-01,  1.9124849e-01, -1.0348405e-01
 2.3866008e+01, -5.4138174e-02, -3.0586852e-01,  1.9128495e-01, -1.0324647e-01
 2.4054620e+01, -5.3870230e-02, -3.0567243e-01,  1.9132219e-01, -1.0301462e-01
 2.4243216e+01, -5.3617025e-02, -3.0547756e-01,  1.9135943e-01, -1.0278939e-01
 2.4431796e+01, -5.3378309e-02, -3.0528306e-01,  1.9139588e-01, -1.0257162e-01
 2.4620363e+01, -5.3153715e-02, -3.0508827e-01,  1.9143078e-01, -1.0236206e-01
 2.4808914e+01, -5.2942773e-02, -3.0489274e-01,  1.9146345e-01, -1.0216135e-01
 2.4997452e+01, -5.2744923e-02, -3.0469622e-01,  1.9149324e-01, -1.0197002e-01
 2.5185975e+01, -5.2561038e-02, -3.0449821e-01,  1.9151936e-01, -1.0178851e-01
 2.5374485e+01, -5.2388389e-02, -3.0429930e-01,  1.9154156e-01, -1.0161705e-01
 2.5562980e+01, -5.2226180e-02, -3.0409980e-01,  1.9155943e-01, -1.0145580e-01
 2.5751462e+01, -5.2073636e-02, -3.0390009e-01,  1.9157261e-01, -1.0130478e-01
 2.5939930e+01, -5.1930013e-02, -3.0370068e-01,  1.9158089e-01, -1.0116390e-01
 2.6128384e+01, -5.1794582e-02, -3.0350221e-01,  1.9158411e-01, -1.0103294e-01
 2.6316824e+01, -5.1666608e-02, -3.0330536e-01,  1.9158223e-01, -1.0091158e-01
 2.6505250e+01, -5.1545352e-02, -3.0311088e-01,  1.9157528e-01, -1.0079940e-01
 2.6693663e+01, -5.1430080e-02, -3.0291953e-01,  1.9156337e-01, -1.0069590e-01
 2.6882061e+01, -5.1320071e-02, -3.0273208e-01,  1.9154672e-01, -1.0060052e-01
 2.7070446e+01, -5.1214635e-02, -3.0254929e-01,  1.9152557e-01, -1.0051265e-01
 2.7258818e+01, -5.1113121e-02, -3.0237188e-01,  1.9150026e-01, -1.0043161e-01
 2.7447175e+01, -5.1014933e-02, -3.0220051e-01,  1.9147115e-01, -1.0035673e-01
 2.7635520e+01, -5.0919538e-02, -3.0203577e-01,  1.9143867e-01, -1.0028730e-01
 2.7823851e+01, -5.0826467e-02, -3.0187817e-01,  1.9140326e-01, -1.0022263e-01
 2.8012168e+01, -5.0735328e-02, -3.0172813e-01,  1.9136539e-01, -1.0016203e-01
 2.8200473e+01, -5.0645796e-02, -3.0158597e-01,  1.9132556e-01, -1.0010484e-01
 2.8388765e+01, -5.0557623e-02, -3.0145193e-01,  1.9128427e-01, -1.0005044e-01
 2.8577045e+01, -5.0470627e-02, -3.0132613e-01,  1.9124201e-01, -9.9998243e-02
 2.8765313e+01, -5.0384692e-02, -3.0120859e-01,  1.9119926e-01, -9.9947717e-02
 2.8953569e+01, -5.0299764e-02, -3.0109923e-01,  1.9115649e-01, -9.9898390e-02
 2.9141814e+01, -5.0215839e-02, -3.0099791e-01,  1.9111413e-01, -9.9849850e-02
 2.9330047e+01, -5.0132966e-02, -3.0090437e-01,  1.9107257e-01, -9.9801750e-02
 2.9518270e+01, -5.0051228e-02, -3.0081830e-01,  1.9103217e-01, -9.9753810e-02
 2.9706482e+01, -4.9970744e-02, -3.0073931e-01,  1.9099324e-01, -9.9705813e-02
 2.9894685e+01, -4.9893156e-02, -3.0066654e-01,  1.9095593e-01, -9.9657679e-02
 3.0082878e+01, -4.9816845e-02, -3.0059995e-01,  1.9092055e-01, -9.9609246e-02
 3.0271062e+01, -4.9741872e-02, -3.0053905e-01,  1.9088724e-01, -9.9560485e-02
 3.0459238e+01, -4.9668369e-02, -3.0048330e-01,  1.9085609e-01, -9.9511419e-02
 3.0647405e+01, -4.9596530e-02, -3.0043214e-01,  1.9082716e-01, -9.9462114e-02
 3.0835564e+01, -4.9526581e-02, -3.0038503e-01,  1.9080047e-01, -9.9412673e-02
 3.1023716e+01, -4.9458756e-02, -3.0034143e-01,  1.9077599e-01, -9.9363230e-02
 3.1211860e+01, -4.9393267e-02, -3.0030083e-01,  1.9075366e-01, -9.9313949e-02
 3.1399998e+01, -4.9330300e-02, -3.0026272e-01,  1.9073339e-01, -9.9265012e-02
 3.1588129e+01, -4.9270000e-02, -3.0022664e-01,  1.9071503e-01, -9.9216621e-02
 3.1776254e+01, -4.9212472e-02, -3.0019219e-01,  1.9069845e-01, -9.9168987e-02
 3.1964373e+01, -4.9157781e-02, -3.0015898e-01,  1.9068346e-01, -9.9122322e-02
 3.2152486e+01, -4.9105952e-02, -3.0012668e-01,  1.9066985e-01, -9.9076837e-02
 3.2340594e+01, -4.9056980e-02, -3.0009501e-01,  1.9065742e-01, -9.9032726e-02
 3.2528697e+01, -4.9010827e-02, -3.0006373e-01,  1.9064595e-01, -9.8990169e-02
 3.2716794e+01, -4.8967427e-02, -3.0003267e-01,  1.9063522e-01, -9.8949322e-02
 3.2904887e+01, -4.8926691e-02, -3.0000168e-01,  1.9062500e-01, -9.8910318e-02
 3.3092975e+01, -4.8888508e-02, -2.9997069e-01,  1.9061510e-01, -9.8873262e-02
 3.3281058e+01, -4.8852751e-02, -2.9993964e-01,  1.9060532e-01, -9.8838233e-02
 3.3469137e+01, -4.8819277e-02, -2.9990852e-01,  1.9059550e-01, -9.8805282e-02
 3.3657212e+01, -4.8787932e-02, -2.9987738e-01,  1.9058548e-01, -9.8774434e-02
 3.3845283e+01, -4.8758555e-02, -2.9984627e-01,  1.9057513e-01, -9.8745688e-02
 3.4033349e+01, -4.8730981e-02, -2.9981528e-01,  1.9056436e-01, -9.8719016e-02
 3.4221411e+01, -4.8705043e-02, -2.9978452e-01,  1.9055307e-01, -9.8694370e-02
 3.4409470e+01, -4.8681738e-02, -2.9975389e-01,  1.9054121e-01, -9.8671757e-02
 3.4597524e+01, -4.8659514e-02, -2.9972377e-01,  1.9052879e-01, -9.8650973e-02
 3.4785575e+01, -4.8638172e-02, -2.9969431e-01,  1.9051579e-01, -9.8631916e-02
 3.4973621e+01, -4.8617553e-02, -2.9966562e-01,  1.9050221e-01, -9.8614470e-02
 3.5161665e+01, -4.8597538e-02, -2.9963784e-01,  1.9048807e-01, -9.8598510e-02
 3.5349704e+01, -4.8578045e-02, -2.9961109e-01,  1.9047345e-01, -9.8583903e-02
 3.5537740e+01, -4.8559016e-02, -2.9958548e-01,  1.9045839e-01, -9.8570505e-02
 3.5725772e+01, -4.8540410e-02, -2.9956111e-01,  1.9044298e-01, -9.8558169e-02
 3.5913801e+01, -4.8522193e-02, -2.9953807e-01,  1.9042732e-01, -9.8546746e-02
 3.6101827e+01, -4.8504339e-02, -2.9951642e-01,  1.9041148e-01, -9.8536092e-02
 3.6289849e+01, -4.8486824e-02, -2.9949622e-01,  1.9039558e-01, -9.8526067e-02
 3.6477868e+01, -4.8469629e-02, -2.9947750e-01,  1.9037971e-01, -9.8516542e-02
 3.6665884e+01, -4.8452736e-02, -2.9946027e-01,  1.9036396e-01, -9.8507399e-02
 3.6853897e+01, -4.8436135e-02, -2.9944455e-01,  1.9034842e-01, -9.8498528e-02
 3.7041907e+01, -4.8419823e-02, -2.9943029e-01,  1.9033317e-01, -9.8489834e-02
 3.7229914e+01, -4.8403798e-02, -2.9941747e-01,  1.9031829e-01, -9.8481234e-02
 3.7417919e+01, -4.8388069e-02, -2.9940602e-01,  1.9030385e-01, -9.8472656e-02
 3.7605920e+01, -4.8372646e-02, -2.9939589e-01,  1.9028990e-01, -9.8464044e-02
 3.7793919e+01, -4.8357546e-02, -2.9938699e-01,  1.9027650e-01, -9.8455355e-02
 3.7981916e+01, -4.8342789e-02, -2.9937922e-01,  1.9026369e-01, -9.8446562e-02
 3.8169910e+01, -4.8328396e-02, -2.9937250e-01,  1.9025150e-01, -9.8437650e-02
 3.8357902e+01, -4.8314391e-02, -2.9936670e-01,  1.9023997e-01, -9.8428619e-02
 3.8545892e+01, -4.8300799e-02, -2.9936173e-01,  1.9022909e-01, -9.8419482e-02
 3.8733880e+01, -4.8287645e-02, -2.9935746e-01,  1.9021888e-01, -9.8410260e-02
 3.8921865e+01, -4.8274952e-02, -2.9935380e-01,  1.9020934e-01, -9.8400985e-02
 3.9109849e+01, -4.8262742e-02, -2.9935064e-01,  1.9020045e-01, -9.8391696e-02
 3.9297831e+01, -4.8251034e-02, -2.9934786e-01,  1.9019219e-01, -9.8382436e-02
 3.9485811e+01, -4.8240814e-02, -2.9934504e-01,  1.9018458e-01, -9.8373444e-02
 3.9673790e+01, -4.8230965e-02, -2.9934243e-01,  1.9017753e-01, -9.8364559e-02
 3.9861767e+01, -4.8221450e-02, -2.9933999e-01,  1.9017098e-01, -9.8355827e-02
 4.0049742e+01, -4.8212249e-02, -2.9933763e-01,  1.9016490e-01, -9.8347295e-02
 4.0237716e+01, -4.8203362e-02, -2.9933532e-01,  1.9015925e-01, -9.8339011e-02
 4.0425688e+01, -4.8194802e-02, -2.9933299e-01,  1.9015399e-01, -9.8331014e-02
 4.0613659e+01, -4.8186592e-02, -2.9933061e-01,  1.9014908e-01, -9.8323340e-02
 4.0801629e+01, -4.8178760e-02, -2.9932815e-01,  1.9014447e-01, -9.8316017e-02
 4.0989598e+01, -4.8171328e-02, -2.9932559e-01,  1.9014013e-01, -9.8309066e-02
 4.1177565e+01, -4.8164311e-02, -2.9932292e-01,  1.9013603e-01, -9.8302504e-02
 4.1365531e+01, -4.8157715e-02, -2.9932015e-01,  1.9013212e-01, -9.8296346e-02
 4.1553496e+01, -4.8151534e-02, -2.9931726e-01,  1.9012836e-01, -9.8290600e-02
 4.1741460e+01, -4.8145754e-02, -2.9931429e-01,  1.9012473e-01, -9.8285273e-02
 4.1929423e+01, -4.8140356e-02, -2.9931125e-01,  1.9012118e-01, -9.8280365e-02
 4.2117384e+01, -4.8135312e-02, -2.9930816e-01,  1.9011768e-01, -9.8275870e-02
 4.2305345e+01, -4.8130596e-02, -2.9930504e-01,  1.9011420e-01, -9.8271776e-02
 4.2493304e+01, -4.8126175e-02, -2.9930194e-01,  1.9011071e-01, -9.8268068e-02
 4.2681263e+01, -4.8122019e-02, -2.9929887e-01,  1.9010720e-01, -9.8264721e-02
 4.2869220e+01, -4.8118096e-02, -2.9929588e-01,  1.9010365e-01, -9.8261710e-02
 4.3057177e+01, -4.8114375e-02, -2.9929298e-01,  1.9010004e-01, -9.8259007e-02
 4.3245132e+01, -4.8110827e-02, -2.9929021e-01,  1.9009638e-01, -9.8256581e-02
 4.3433087e+01, -4.8107425e-02, -2.9928760e-01,  1.9009266e-01, -9.8254402e-02
 4.3621041e+01, -4.8104144e-02, -2.9928517e-01,  1.9008889e-01, -9.8252440e-02
 4.3808994e+01, -4.8100962e-02, -2.9928294e-01,  1.9008508e-01, -9.8250666e-02
 4.3996946e+01, -4.8097861e-02, -2.9928094e-01,  1.9008125e-01, -9.8249052e-02
 4.4184897e+01, -4.8094825e-02, -2.9927917e-01,  1.9007741e-01, -9.8247570e-02
 4.4372847e+01, -4.8091842e-02, -2.9927764e-01,  1.9007358e-01, -9.8246197e-02
 4.4560797e+01, -4.8088904e-02, -2.9927637e-01,  1.9006978e-01, -9.8244908e-02
 4.4748746e+01, -4.8086003e-02, -2.9927536e-01,  1.9006603e-01, -9.8243682e-02
 4.4936694e+01, -4.8083756e-02, -2.9927440e-01,  1.9006257e-01, -9.8242559e-02
 4.5124641e+01, -4.8081479e-02, -2.9927363e-01,  1.9005919e-01, -9.8241453e-02
 4.5312587e+01, -4.8079161e-02, -2.9927308e-01,  1.9005589e-01, -9.8240352e-02
 4.5500533e+01, -4.8076795e-02, -2.9927273e-01,  1.9005269e-01, -9.8239250e-02
 4.5688479e+01, -4.8074378e-02, -2.9927257e-01,  1.9004960e-01, -9.8238138e-02
 4.5876423e+01, -4.8071912e-02, -2.9927260e-01,  1.9004663e-01, -9.8237016e-02
 4.6064367e+01, -4.8069403e-02, -2.9927280e-01,  1.9004379e-01, -9.8235880e-02
 4.6252311e+01, -4.8066865e-02, -2.9927315e-01,  1.9004109e-01, -9.8234727e-02
 4.6440254e+01, -4.8064315e-02, -2.9927365e-01,  1.9003856e-01, -9.8233554e-02
 4.6628196e+01, -4.8061774e-02, -2.9927428e-01,  1.9003618e-01, -9.8232356e-02
 4.6816138e+01, -4.8059265e-02, -2.9927502e-01,  1.9003398e-01, -9.8231131e-02
 4.7004080e+01, -4.8056807e-02, -2.9927585e-01,  1.9003195e-01, -9.8229878e-02
 4.7192021e+01, -4.8054418e-02, -2.9927677e-01,  1.9003009e-01, -9.8228601e-02
 4.7379961e+01, -4.8052113e-02, -2.9927775e-01,  1.9002840e-01, -9.8227305e-02
 4.7567901e+01, -4.8049901e-02, -2.9927878e-01,  1.9002689e-01, -9.8225999e-02
 4.7755841e+01, -4.8047791e-02, -2.9927984e-01,  1.9002553e-01, -9.8224692e-02
 4.7943780e+01, -4.8045789e-02, -2.9928094e-01,  1.9002433e-01, -9.8223393e-02
 4.8131718e+01, -4.8043898e-02, -2.9928204e-01,  1.9002326e-01, -9.8222110e-02
 4.8319657e+01, -4.8042120e-02, -2.9928314e-01,  1.9002233e-01, -9.8220853e-02
 4.8507595e+01, -4.8040456e-02, -2.9928422e-01,  1.9002152e-01, -9.8219627e-02
 4.8695532e+01, -4.8038905e-02, -2.9928529e-01,  1.9002081e-01, -9.8218438e-02
 4.8883470e+01, -4.8037465e-02, -2.9928633e-01,  1.9002019e-01, -9.8217293e-02
 4.9071406e+01, -4.8036133e-02, -2.9928733e-01,  1.9001965e-01, -9.8216195e-02
 4.9259343e+01, -4.8034905e-02, -2.9928829e-01,  1.9001917e-01, -9.8215151e-02
 4.9447279e+01, -4.8033777e-02, -2.9928921e-01,  1.9001876e-01, -9.8214164e-02
 4.9635215e+01, -4.8032742e-02, -2.9929007e-01,  1.9001838e-01, -9.8213239e-02
 4.9823151e+01, -4.8031797e-02, -2.9929090e-01,  1.9001805e-01, -9.8212381e-02
 5.0011086e+01, -4.8030935e-02, -2.9929167e-01,  1.9001774e-01, -9.8211594e-02
 5.0199021e+01, -4.8030150e-02, -2.9929240e-01,  1.9001744e-01, -9.8210880e-02
 5.0386956e+01, -4.8029436e-02, -2.9929308e-01,  1.9001716e-01, -9.8210241e-02
 5.0574891e+01, -4.8028787e-02, -2.9929373e-01,  1.9001689e-01, -9.8209680e-02
 5.0762825e+01, -4.8028197e-02, -2.9929434e-01,  1.9001662e-01, -9.8209196e-02
 5.0950759e+01, -4.8027660e-02, -2.9929492e-01,  1.9001634e-01, -9.8208789e-02
 5.1138693e+01, -4.8027447e-02, -2.9929522e-01,  1.9001609e-01, -9.8208510e-02
 5.1326626e+01, -4.8027233e-02, -2.9929550e-01,  1.9001584e-01, -9.8208269e-02
 5.1514560e+01, -4.8027015e-02, -2.9929577e-01,  1.9001559e-01, -9.8208065e-02
 5.1702493e+01, -4.8026791e-02, -2.9929603e-01,  1.9001533e-01, -9.8207896e-02
 5.1890426e+01, -4.8026559e-02, -2.9929629e-01,  1.9001506e-01, -9.8207760e-02
 5.2078359e+01, -4.8026317e-02, -2.9929654e-01,  1.9001479e-01, -9.8207657e-02
 5.2266291e+01, -4.8026064e-02, -2.9929680e-01,  1.9001450e-01, -9.8207584e-02
 5.2454224e+01, -4.8025800e-02, -2.9929707e-01,  1.9001422e-01, -9.8207541e-02
