t, 1, 2, 3, 4
 2.2545270e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.2734001e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.2922712e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.3111405e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.3300080e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.3488738e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.3677381e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.3866008e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.4054620e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.4243216e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.4431796e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.4620363e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.4808914e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.4997452e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.5185975e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.5374485e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.5562980e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.5751462e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.5939930e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.6128384e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.6316824e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.6505250e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.6693663e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.6882061e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.7070446e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.7258818e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.7447175e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.7635520e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.7823851e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.8012168e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.8200473e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.8388765e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.8577045e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.8765313e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.8953569e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.9141814e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.9330047e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.9518270e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.9706482e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 2.9894685e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.0082878e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.0271062e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.0459238e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.0647405e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.0835564e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.1023716e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.1211860e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.1399998e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.1588129e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.1776254e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.1964373e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.2152486e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.2340594e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.2528697e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.2716794e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.2904887e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.3092975e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.3281058e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.3469137e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.3657212e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.3845283e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.4033349e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.4221411e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.4409470e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.4597524e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.4785575e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.4973621e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.5161665e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.5349704e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.5537740e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.5725772e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.5913801e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.6101827e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.6289849e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.6477868e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.6665884e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.6853897e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.7041907e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.7229914e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.7417919e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.7605920e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.7793919e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.7981916e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.8169910e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.8357902e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.8545892e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.8733880e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.8921865e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.9109849e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.9297831e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.9485811e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.9673790e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 3.9861767e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.0049742e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.0237716e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.0425688e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.0613659e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.0801629e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.0989598e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.1177565e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.1365531e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.1553496e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.1741460e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.1929423e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.2117384e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.2305345e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.2493304e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.2681263e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.2869220e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.3057177e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.3245132e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.3433087e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.3621041e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.3808994e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.3996946e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.4184897e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.4372847e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.4560797e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.4748746e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.4936694e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.5124641e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.5312587e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.5500533e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.5688479e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.5876423e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.6064367e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.6252311e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.6440254e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.6628196e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.6816138e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.7004080e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.7192021e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.7379961e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.7567901e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.7755841e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.7943780e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.8131718e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.8319657e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.8507595e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.8695532e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.8883470e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.9071406e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.9259343e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.9447279e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.9635215e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 4.9823151e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.0011086e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.0199021e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.0386956e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.0574891e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.0762825e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.0950759e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.1138693e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.1326626e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.1514560e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.1702493e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.1890426e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.2078359e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.2266291e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
 5.2454224e+01,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03,  1.0000000e-03
