t, 1, 2, 3, 4
 1.5349648e+01, -3.3448469e-17, -1.0304201e-17, -1.6575422e-17,  2.3803576e-17
 1.5539609e+01, -3.3450649e-17, -9.9504941e-18, -1.6418469e-17,  2.3743170e-17
 1.5729549e+01, -3.3439677e-17, -9.5988279e-18, -1.6262628e-17,  2.3667516e-17
 1.5919466e+01, -3.3416481e-17, -9.2513683e-18, -1.6108898e-17,  2.3584965e-17
 1.6109360e+01, -3.3383126e-17, -8.9080627e-18, -1.5958156e-17,  2.3494209e-17
 1.6299230e+01, -3.3337995e-17, -8.5696926e-18, -1.5809229e-17,  2.3398186e-17
 1.6489074e+01, -3.3283169e-17, -8.2378802e-18, -1.5663378e-17,  2.3300032e-17
 1.6678892e+01, -3.3218130e-17, -7.9137775e-18, -1.5520988e-17,  2.3199721e-17
 1.6868681e+01, -3.3142951e-17, -7.5983139e-18, -1.5382122e-17,  2.3100842e-17
 1.7058441e+01, -3.3058792e-17, -7.2930710e-18, -1.5246989e-17,  2.3005810e-17
 1.7248170e+01, -3.2965556e-17, -6.9988771e-18, -1.5115520e-17,  2.2915683e-17
 1.7437867e+01, -3.2864301e-17, -6.7193096e-18, -1.4989281e-17,  2.2832784e-17
 1.7627528e+01, -3.2755366e-17, -6.4538368e-18, -1.4867511e-17,  2.2757076e-17
 1.7817150e+01, -3.2639421e-17, -6.2042911e-18, -1.4751328e-17,  2.2689926e-17
 1.8006732e+01, -3.2517414e-17, -5.9695845e-18, -1.4639772e-17,  2.2632395e-17
 1.8196273e+01, -3.2389979e-17, -5.7513764e-18, -1.4532989e-17,  2.2583385e-17
 1.8385774e+01, -3.2258400e-17, -5.5514494e-18, -1.4432625e-17,  2.2545897e-17
 1.8575234e+01, -3.2123595e-17, -5.3695568e-18, -1.4337423e-17,  2.2517245e-17
 1.8764652e+01, -3.1986486e-17, -5.2037393e-18, -1.4248073e-17,  2.2497376e-17
 1.8954028e+01, -3.1855613e-17, -5.0569786e-18, -1.4164689e-17,  2.2486958e-17
 1.9143363e+01, -3.1718502e-17, -4.9258398e-18, -1.4085131e-17,  2.2484932e-17
 1.9332657e+01, -3.1580754e-17, -4.8091285e-18, -1.4011721e-17,  2.2490118e-17
 1.9521911e+01, -3.1445469e-17, -4.7040913e-18, -1.3943171e-17,  2.2501808e-17
 1.9711125e+01, -3.1313011e-17, -4.6146342e-18, -1.3879202e-17,  2.2518643e-17
 1.9900299e+01, -3.1185600e-17, -4.5372430e-18, -1.3820157e-17,  2.2540659e-17
 2.0089435e+01, -3.1062042e-17, -4.4703754e-18, -1.3765291e-17,  2.2566884e-17
 2.0278535e+01, -3.0944617e-17, -4.4109986e-18, -1.3714464e-17,  2.2594678e-17
 2.0467597e+01, -3.0834908e-17, -4.3603057e-18, -1.3666726e-17,  2.2624411e-17
 2.0656625e+01, -3.0731610e-17, -4.3181338e-18, -1.3622199e-17,  2.2655678e-17
 2.0845619e+01, -3.0635628e-17, -4.2808680e-18, -1.3579994e-17,  2.2685956e-17
 2.1034581e+01, -3.0546974e-17, -4.2484604e-18, -1.3539607e-17,  2.2715275e-17
 2.1223511e+01, -3.0466078e-17, -4.2199032e-18, -1.3501703e-17,  2.2743558e-17
 2.1412412e+01, -3.0392642e-17, -4.1941129e-18, -1.3465357e-17,  2.2769957e-17
 2.1601285e+01, -3.0326084e-17, -4.1691929e-18, -1.3429978e-17,  2.2793781e-17
 2.1790130e+01, -3.0267007e-17, -4.1453513e-18, -1.3394315e-17,  2.2814322e-17
 2.1978950e+01, -3.0214059e-17, -4.1200340e-18, -1.3359788e-17,  2.2830642e-17
 2.2167746e+01, -3.0168487e-17, -4.0992791e-18, -1.3325988e-17,  2.2844077e-17
 2.2356519e+01, -3.0128413e-17, -4.0746691e-18, -1.3291356e-17,  2.2852951e-17
 2.2545270e+01, -3.0093295e-17, -4.0479278e-18, -1.3257680e-17,  2.2858719e-17
 2.2734001e+01, -3.0062459e-17, -4.0241626e-18, -1.3222802e-17,  2.2860789e-17
 2.2922712e+01, -3.0037035e-17, -3.9963343e-18, -1.3188005e-17,  2.2858565e-17
 2.3111405e+01, -3.0014775e-17, -3.9692513e-18, -1.3152617e-17,  2.2853580e-17
 2.3300080e+01, -2.9995351e-17, -3.9416080e-18, -1.3116736e-17,  2.2845232e-17
 2.3488738e+01, -2.9979204e-17, -3.9114220e-18, -1.3080836e-17,  2.2834047e-17
 2.3677381e+01, -2.9964624e-17, -3.8826725e-18, -1.3044397e-17,  2.2820482e-17
 2.3866008e+01, -2.9951628e-17, -3.8525556e-18, -1.3007644e-17,  2.2805031e-17
 2.4054620e+01, -2.9939651e-17, -3.8192873e-18, -1.2971255e-17,  2.2787757e-17
 2.4243216e+01, -2.9929204e-17, -3.7913434e-18, -1.2934212e-17,  2.2769621e-17
 2.4431796e+01, -2.9917831e-17, -3.7564951e-18, -1.2897304e-17,  2.2750477e-17
 2.4620363e+01, -2.9906779e-17, -3.7279071e-18, -1.2860579e-17,  2.2731355e-17
 2.4808914e+01, -2.9895405e-17, -3.6956783e-18, -1.2823985e-17,  2.2712392e-17
 2.4997452e+01, -2.9882480e-17, -3.6681222e-18, -1.2788091e-17,  2.2693866e-17
 2.5185975e+01, -2.9874375e-17, -3.6431883e-18, -1.2753260e-17,  2.2675765e-17
 2.5374485e+01, -2.9861793e-17, -3.6150281e-18, -1.2718529e-17,  2.2660417e-17
 2.5562980e+01, -2.9846213e-17, -3.5898970e-18, -1.2684499e-17,  2.2646217e-17
 2.5751462e+01, -2.9828782e-17, -3.5683308e-18, -1.2651592e-17,  2.2634164e-17
 2.5939930e+01, -2.9809946e-17, -3.5451579e-18, -1.2619484e-17,  2.2623286e-17
 2.6128384e+01, -2.9790061e-17, -3.5259456e-18, -1.2587912e-17,  2.2614669e-17
 2.6316824e+01, -2.9768777e-17, -3.5092288e-18, -1.2557946e-17,  2.2607384e-17
 2.6505250e+01, -2.9747349e-17, -3.4961561e-18, -1.2529277e-17,  2.2603291e-17
 2.6693663e+01, -2.9724413e-17, -3.4819833e-18, -1.2502024e-17,  2.2601049e-17
 2.6882061e+01, -2.9701355e-17, -3.4721052e-18, -1.2476265e-17,  2.2600335e-17
 2.7070446e+01, -2.9676685e-17, -3.4630513e-18, -1.2451029e-17,  2.2601129e-17
 2.7258818e+01, -2.9652414e-17, -3.4575354e-18, -1.2427306e-17,  2.2603907e-17
 2.7447175e+01, -2.9627802e-17, -3.4522115e-18, -1.2404755e-17,  2.2608317e-17
 2.7635520e+01, -2.9603466e-17, -3.4482690e-18, -1.2383425e-17,  2.2613178e-17
 2.7823851e+01, -2.9579771e-17, -3.4461328e-18, -1.2363461e-17,  2.2619298e-17
 2.8012168e+01, -2.9556961e-17, -3.4460960e-18, -1.2344492e-17,  2.2626278e-17
 2.8200473e+01, -2.9534590e-17, -3.4466126e-18, -1.2326809e-17,  2.2633889e-17
 2.8388765e+01, -2.9511690e-17, -3.4478516e-18, -1.2309912e-17,  2.2641800e-17
 2.8577045e+01, -2.9490704e-17, -3.4492050e-18, -1.2294001e-17,  2.2648432e-17
 2.8765313e+01, -2.9471338e-17, -3.4508978e-18, -1.2279233e-17,  2.2656844e-17
 2.8953569e+01, -2.9451970e-17, -3.4553918e-18, -1.2264688e-17,  2.2664212e-17
 2.9141814e+01, -2.9435572e-17, -3.4586519e-18, -1.2250957e-17,  2.2670679e-17
 2.9330047e+01, -2.9419148e-17, -3.4603206e-18, -1.2238380e-17,  2.2677598e-17
 2.9518270e+01, -2.9406269e-17, -3.4614726e-18, -1.2226321e-17,  2.2683507e-17
 2.9706482e+01, -2.9393587e-17, -3.4634809e-18, -1.2214745e-17,  2.2688610e-17
 2.9894685e+01, -2.9388179e-17, -3.4676381e-18, -1.2203966e-17,  2.2692096e-17
 3.0082878e+01, -2.9378156e-17, -3.4701908e-18, -1.2192672e-17,  2.2695428e-17
 3.0271062e+01, -2.9369564e-17, -3.4700017e-18, -1.2182001e-17,  2.2697758e-17
 3.0459238e+01, -2.9361557e-17, -3.4694832e-18, -1.2171275e-17,  2.2699642e-17
 3.0647405e+01, -2.9355182e-17, -3.4695483e-18, -1.2161076e-17,  2.2700205e-17
 3.0835564e+01, -2.9349239e-17, -3.4682503e-18, -1.2150879e-17,  2.2700002e-17
 3.1023716e+01, -2.9344254e-17, -3.4661768e-18, -1.2140434e-17,  2.2699371e-17
 3.1211860e+01, -2.9339444e-17, -3.4654951e-18, -1.2130465e-17,  2.2698092e-17
 3.1399998e+01, -2.9336004e-17, -3.4637985e-18, -1.2120932e-17,  2.2696106e-17
 3.1588129e+01, -2.9334184e-17, -3.4593076e-18, -1.2110842e-17,  2.2693955e-17
 3.1776254e+01, -2.9332319e-17, -3.4566241e-18, -1.2101570e-17,  2.2690883e-17
 3.1964373e+01, -2.9330945e-17, -3.4516824e-18, -1.2091995e-17,  2.2687804e-17
 3.2152486e+01, -2.9328759e-17, -3.4490193e-18, -1.2082394e-17,  2.2684690e-17
 3.2340594e+01, -2.9327368e-17, -3.4444993e-18, -1.2072869e-17,  2.2681054e-17
 3.2528697e+01, -2.9326109e-17, -3.4406068e-18, -1.2062986e-17,  2.2677969e-17
 3.2716794e+01, -2.9324855e-17, -3.4357700e-18, -1.2054028e-17,  2.2674579e-17
 3.2904887e+01, -2.9323919e-17, -3.4316891e-18, -1.2044408e-17,  2.2671548e-17
 3.3092975e+01, -2.9321987e-17, -3.4270573e-18, -1.2035245e-17,  2.2669103e-17
 3.3281058e+01, -2.9320281e-17, -3.4214961e-18, -1.2025842e-17,  2.2666759e-17
 3.3469137e+01, -2.9318852e-17, -3.4170771e-18, -1.2017062e-17,  2.2664179e-17
 3.3657212e+01, -2.9315682e-17, -3.4134941e-18, -1.2008578e-17,  2.2663331e-17
 3.3845283e+01, -2.9313329e-17, -3.4111685e-18, -1.2000035e-17,  2.2662183e-17
 3.4033349e+01, -2.9309231e-17, -3.4069009e-18, -1.1991574e-17,  2.2661067e-17
 3.4221411e+01, -2.9306231e-17, -3.4037752e-18, -1.1983688e-17,  2.2660662e-17
 3.4409470e+01, -2.9305602e-17, -3.4051806e-18, -1.1976841e-17,  2.2661039e-17
 3.4597524e+01, -2.9303088e-17, -3.4031517e-18, -1.1968979e-17,  2.2661646e-17
 3.4785575e+01, -2.9299618e-17, -3.3975807e-18, -1.1961749e-17,  2.2662365e-17
 3.4973621e+01, -2.9294789e-17, -3.3969143e-18, -1.1954933e-17,  2.2662804e-17
 3.5161665e+01, -2.9289732e-17, -3.3970773e-18, -1.1948408e-17,  2.2664165e-17
 3.5349704e+01, -2.9285323e-17, -3.3956829e-18, -1.1942134e-17,  2.2666126e-17
 3.5537740e+01, -2.9279948e-17, -3.3946992e-18, -1.1935956e-17,  2.2668283e-17
 3.5725772e+01, -2.9275389e-17, -3.3940947e-18, -1.1930436e-17,  2.2670344e-17
 3.5913801e+01, -2.9270507e-17, -3.3934713e-18, -1.1924764e-17,  2.2672411e-17
 3.6101827e+01, -2.9265614e-17, -3.3928134e-18, -1.1919629e-17,  2.2674593e-17
 3.6289849e+01, -2.9261313e-17, -3.3936434e-18, -1.1914906e-17,  2.2677258e-17
 3.6477868e+01, -2.9257679e-17, -3.3931396e-18, -1.1910139e-17,  2.2679614e-17
 3.6665884e+01, -2.9253806e-17, -3.3948271e-18, -1.1905943e-17,  2.2681819e-17
 3.6853897e+01, -2.9250153e-17, -3.3945159e-18, -1.1901224e-17,  2.2684116e-17
 3.7041907e+01, -2.9247350e-17, -3.3952931e-18, -1.1897023e-17,  2.2686465e-17
 3.7229914e+01, -2.9244528e-17, -3.3961909e-18, -1.1892934e-17,  2.2688192e-17
 3.7417919e+01, -2.9241839e-17, -3.3970789e-18, -1.1889195e-17,  2.2689758e-17
 3.7605920e+01, -2.9239500e-17, -3.3975663e-18, -1.1885780e-17,  2.2691395e-17
 3.7793919e+01, -2.9238038e-17, -3.3977969e-18, -1.1882059e-17,  2.2693027e-17
 3.7981916e+01, -2.9236132e-17, -3.3972610e-18, -1.1878957e-17,  2.2694540e-17
 3.8169910e+01, -2.9235240e-17, -3.3987060e-18, -1.1875691e-17,  2.2695408e-17
 3.8357902e+01, -2.9233929e-17, -3.3982340e-18, -1.1872253e-17,  2.2696322e-17
 3.8545892e+01, -2.9233199e-17, -3.3980207e-18, -1.1869217e-17,  2.2697147e-17
 3.8733880e+01, -2.9232444e-17, -3.3983854e-18, -1.1866164e-17,  2.2697496e-17
 3.8921865e+01, -2.9231846e-17, -3.3981240e-18, -1.1863177e-17,  2.2697414e-17
 3.9109849e+01, -2.9232016e-17, -3.3976757e-18, -1.1860369e-17,  2.2698005e-17
 3.9297831e+01, -2.9232744e-17, -3.3967540e-18, -1.1857791e-17,  2.2697815e-17
 3.9485811e+01, -2.9234542e-17, -3.3981566e-18, -1.1856200e-17,  2.2697570e-17
 3.9673790e+01, -2.9235595e-17, -3.3984156e-18, -1.1853150e-17,  2.2697338e-17
 3.9861767e+01, -2.9236073e-17, -3.3975532e-18, -1.1850278e-17,  2.2697254e-17
 4.0049742e+01, -2.9235477e-17, -3.3957562e-18, -1.1847643e-17,  2.2696590e-17
 4.0237716e+01, -2.9235689e-17, -3.3960313e-18, -1.1845479e-17,  2.2696139e-17
 4.0425688e+01, -2.9235303e-17, -3.3935684e-18, -1.1842837e-17,  2.2695787e-17
 4.0613659e+01, -2.9235843e-17, -3.3930667e-18, -1.1840575e-17,  2.2695384e-17
 4.0801629e+01, -2.9235142e-17, -3.3914786e-18, -1.1838307e-17,  2.2695019e-17
 4.0989598e+01, -2.9234246e-17, -3.3906014e-18, -1.1835619e-17,  2.2694541e-17
 4.1177565e+01, -2.9234475e-17, -3.3910406e-18, -1.1833576e-17,  2.2694548e-17
 4.1365531e+01, -2.9234439e-17, -3.3891092e-18, -1.1831473e-17,  2.2694349e-17
 4.1553496e+01, -2.9234647e-17, -3.3879528e-18, -1.1829650e-17,  2.2694351e-17
 4.1741460e+01, -2.9233930e-17, -3.3879130e-18, -1.1827519e-17,  2.2694179e-17
 4.1929423e+01, -2.9233442e-17, -3.3883980e-18, -1.1825073e-17,  2.2694249e-17
 4.2117384e+01, -2.9233553e-17, -3.3871785e-18, -1.1823310e-17,  2.2694324e-17
 4.2305345e+01, -2.9233300e-17, -3.3855671e-18, -1.1821617e-17,  2.2694757e-17
 4.2493304e+01, -2.9232419e-17, -3.3854525e-18, -1.1819725e-17,  2.2695014e-17
 4.2681263e+01, -2.9231005e-17, -3.3846840e-18, -1.1817816e-17,  2.2695823e-17
 4.2869220e+01, -2.9230434e-17, -3.3853422e-18, -1.1816066e-17,  2.2696549e-17
 4.3057177e+01, -2.9231169e-17, -3.3839864e-18, -1.1814143e-17,  2.2696898e-17
 4.3245132e+01, -2.9230428e-17, -3.3843144e-18, -1.1812628e-17,  2.2697686e-17
 4.3433087e+01, -2.9229478e-17, -3.3829717e-18, -1.1810962e-17,  2.2698439e-17
 4.3621041e+01, -2.9229191e-17, -3.3826897e-18, -1.1809669e-17,  2.2699215e-17
 4.3808994e+01, -2.9227496e-17, -3.3849400e-18, -1.1807974e-17,  2.2699574e-17
 4.3996946e+01, -2.9227290e-17, -3.3837001e-18, -1.1806721e-17,  2.2700684e-17
 4.4184897e+01, -2.9226880e-17, -3.3822383e-18, -1.1805283e-17,  2.2701812e-17
 4.4372847e+01, -2.9226702e-17, -3.3829107e-18, -1.1804211e-17,  2.2702916e-17
 4.4560797e+01, -2.9225963e-17, -3.3837836e-18, -1.1802907e-17,  2.2703152e-17
 4.4748746e+01, -2.9225617e-17, -3.3829073e-18, -1.1801712e-17,  2.2703936e-17
 4.4936694e+01, -2.9225683e-17, -3.3831814e-18, -1.1802162e-17,  2.2704196e-17
 4.5124641e+01, -2.9226651e-17, -3.3854894e-18, -1.1800753e-17,  2.2704856e-17
 4.5312587e+01, -2.9226790e-17, -3.3840768e-18, -1.1799687e-17,  2.2705918e-17
 4.5500533e+01, -2.9225914e-17, -3.3847747e-18, -1.1798416e-17,  2.2706424e-17
 4.5688479e+01, -2.9225805e-17, -3.3854004e-18, -1.1797924e-17,  2.2707023e-17
 4.5876423e+01, -2.9225886e-17, -3.3843451e-18, -1.1796920e-17,  2.2707311e-17
 4.6064367e+01, -2.9225035e-17, -3.3843634e-18, -1.1796362e-17,  2.2707510e-17
 4.6252311e+01, -2.9225376e-17, -3.3837639e-18, -1.1795402e-17,  2.2708048e-17
 4.6440254e+01, -2.9224043e-17, -3.3843284e-18, -1.1794898e-17,  2.2708383e-17
 4.6628196e+01, -2.9224496e-17, -3.3833193e-18, -1.1793696e-17,  2.2708468e-17
 4.6816138e+01, -2.9223672e-17, -3.3852591e-18, -1.1792973e-17,  2.2709014e-17
 4.7004080e+01, -2.9224411e-17, -3.3860748e-18, -1.1792627e-17,  2.2709259e-17
 4.7192021e+01, -2.9224206e-17, -3.3837475e-18, -1.1792108e-17,  2.2709475e-17
 4.7379961e+01, -2.9224758e-17, -3.3845628e-18, -1.1791703e-17,  2.2709723e-17
 4.7567901e+01, -2.9224787e-17, -3.3851208e-18, -1.1791071e-17,  2.2710008e-17
 4.7755841e+01, -2.9223817e-17, -3.3845149e-18, -1.1790568e-17,  2.2710390e-17
 4.7943780e+01, -2.9224604e-17, -3.3838076e-18, -1.1789843e-17,  2.2710087e-17
 4.8131718e+01, -2.9225714e-17, -3.3831978e-18, -1.1788817e-17,  2.2710155e-17
 4.8319657e+01, -2.9225767e-17, -3.3852835e-18, -1.1788697e-17,  2.2710394e-17
 4.8507595e+01, -2.9226281e-17, -3.3841483e-18, -1.1787979e-17,  2.2710673e-17
 4.8695532e+01, -2.9226102e-17, -3.3847671e-18, -1.1787524e-17,  2.2710450e-17
 4.8883470e+01, -2.9225254e-17, -3.3853615e-18, -1.1787197e-17,  2.2710783e-17
 4.9071406e+01, -2.9225985e-17, -3.3830894e-18, -1.1786212e-17,  2.2710716e-17
 4.9259343e+01, -2.9226796e-17, -3.3817967e-18, -1.1786118e-17,  2.2711131e-17
 4.9447279e+01, -2.9226929e-17, -3.3837575e-18, -1.1785544e-17,  2.2711118e-17
 4.9635215e+01, -2.9226642e-17, -3.3841203e-18, -1.1784958e-17,  2.2711227e-17
 4.9823151e+01, -2.9227093e-17, -3.3841197e-18, -1.1784741e-17,  2.2711748e-17
 5.0011086e+01, -2.9226527e-17, -3.3830307e-18, -1.1784250e-17,  2.2711609e-17
 5.0199021e+01, -2.9226452e-17, -3.3832380e-18, -1.1783119e-17,  2.2711768e-17
 5.0386956e+01, -2.9227094e-17, -3.3815923e-18, -1.1782934e-17,  2.2712030e-17
 5.0574891e+01, -2.9227837e-17, -3.3818253e-18, -1.1782569e-17,  2.2712459e-17
 5.0762825e+01, -2.9227860e-17, -3.3834521e-18, -1.1782442e-17,  2.2712442e-17
 5.0950759e+01, -2.9227702e-17, -3.3813690e-18, -1.1781750e-17,  2.2712680e-17
 5.1138693e+01, -2.9228164e-17, -3.3820444e-18, -1.1782490e-17,  2.2712388e-17
 5.1326626e+01, -2.9228411e-17, -3.3809370e-18, -1.1782136e-17,  2.2712668e-17
 5.1514560e+01, -2.9227846e-17, -3.3813603e-18, -1.1781963e-17,  2.2712686e-17
 5.1702493e+01, -2.9228089e-17, -3.3831317e-18, -1.1781554e-17,  2.2712598e-17
 5.1890426e+01, -2.9229126e-17, -3.3831317e-18, -1.1781150e-17,  2.2712807e-17
 5.2078359e+01, -2.9229438e-17, -3.3818959e-18, -1.1780959e-17,  2.2713060e-17
 5.2266291e+01, -2.9228877e-17, -3.3805669e-18, -1.1780617e-17,  2.2713336e-17
 5.2454224e+01, -2.9229284e-17, -3.3808699e-18, -1.1780558e-17,  2.2713745e-17
